solar_generation,date,hour,variable_1,variable_2,variable_3,variable_4,variable_5
,20180423,300,11.4,96,0.459,4.71,44.61421589
,20180423,400,11.2,97,0.458,4.79,83.71965228
,20180423,500,11.2,97,0.456,3.79,26.53903287
,20180423,600,11.1,98,0.456,5.68,12.61851258
,20180423,700,11.2,99,0.456,4.93,131.9700835
,20180423,800,11.3,98,0.455,5.7,124.4791399
,20180423,900,11.7,98,0.456,5.22,17.92992967
,20180423,1000,12.3,96,0.457,5.35,69.91036164
,20180423,1100,12.8,94,0.458,5.7,47.80455958
,20180423,1200,12.4,94,0.463,5.16,26.78480343
,20180423,1300,13.1,93,0.465,6.16,137.3362042
,20180423,1400,12.8,87,0.466,5.91,11.51001935
,20180423,1500,12.4,91,0.466,5.61,45.73924562
,20180423,1600,12.4,92,0.467,4.97,147.496088
,20180423,1700,12.4,92,0.466,4.75,87.76788079
,20180423,1800,12.5,91,0.465,4.87,82.48588986
,20180423,1900,11.8,95,0.466,5.2,93.03710555
,20180423,2000,11.7,99,0.474,4.46,102.4520012
,20180423,2100,11.7,100,0.478,4.06,44.19346831
,20180423,2200,11.7,100,0.479,3.75,119.6703641
,20180423,2300,11.7,100,0.479,4.54,134.4680486
,20180424,0,11.7,99,0.482,5.1,111.9290753
,20180424,100,11.6,100,0.482,4.33,28.6430918
,20180424,200,11.5,100,0.483,4.69,42.93393596
,20180424,300,11.5,100,0.483,4.59,112.5372556
,20180424,400,11.5,100,0.483,4.74,76.64281783
,20180424,500,11.4,100,0.483,5.1,115.0760737
,20180424,600,11.4,100,0.485,4.85,9.587347081
,20180424,700,11.7,100,0.481,5.34,28.06281102
,20180424,800,11.9,100,0.478,6.17,113.8056717
,20180424,900,12.2,100,0.477,6.25,144.4593782
,20180424,1000,12.9,99,0.479,6.14,35.12051638
,20180424,1100,13.3,98,0.484,6.71,52.00712094
,20180424,1200,14.4,93,0.485,6.59,57.11065721
,20180424,1300,14,90,0.481,6.43,148.5244367
,20180424,1400,14.3,90,0.478,5.51,34.91286035
,20180424,1500,13.8,91,0.479,5.62,72.53052923
,20180424,1600,13.8,92,0.479,5.12,96.38720193
,20180424,1700,13.3,91,0.477,5.16,14.73624816
,20180424,1800,13.6,91,0.477,4.72,129.8095509
,20180424,1900,12.8,92,0.477,3.78,96.82834108
,20180424,2000,12.3,95,0.477,4.53,23.86514752
,20180424,2100,12.2,94,0.477,4.5,66.25059649
,20180424,2200,11.9,94,0.478,4.63,44.43886586
,20180424,2300,11.5,96,0.476,2.98,86.55121755
,20180425,0,11.4,97,0.476,4.84,100.6454298
,20180425,100,11.1,97,0.477,4.13,107.6011394
,20180425,200,10.9,99,0.476,4.62,17.37245909
,20180425,300,10.7,99,0.477,4.36,44.12038667
,20180425,400,10.6,99,0.477,3.86,145.1270414
,20180425,500,10.7,99,0.477,5.13,34.42580557
,20180425,600,10.6,99,0.478,5.77,10.36383565
,20180425,700,10.7,99,0.478,5.27,138.0717965
,20180425,800,10.9,98,0.479,5.62,10.58546581
,20180425,900,11.2,98,0.478,5.58,25.46840635
,20180425,1000,11.3,97,0.479,5.39,35.7898794
,20180425,1100,11.4,94,0.479,5.98,84.16674912
,20180425,1200,12.1,92,0.479,6.26,41.53564668
,20180425,1300,12.4,85,0.479,5.79,79.31220197
,20180425,1400,12.3,85,0.478,5.8,71.63534977
,20180425,1500,13.3,82,0.479,6.13,16.49087441
,20180425,1600,14.5,76,0.478,5.58,94.4740598
,20180425,1700,14.4,69,0.478,5.6,71.74230671
,20180425,1800,13.7,69,0.478,4.16,107.7258894
,20180425,1900,12.5,74,0.477,5.03,61.97069831
,20180425,2000,10.8,86,0.479,4.05,0.900393782
,20180425,2100,10.5,93,0.479,4.68,11.26649824
,20180425,2200,10.3,96,0.479,5.19,121.9945918
,20180425,2300,10.2,97,0.48,5.01,15.66025398
,20180426,0,10.1,97,0.48,4.83,11.92149872
,20180426,100,9.6,98,0.479,4.55,137.934011
,20180426,200,8.5,99,0.48,5.05,19.5444204
,20180426,300,8.6,100,0.481,5.38,133.5735105
,20180426,400,8.8,100,0.48,3.26,115.6962653
,20180426,500,9.7,98,0.48,4.27,78.8825268
,20180426,600,9.1,98,0.48,4.81,53.99945282
,20180426,700,10.1,97,0.48,5.06,85.41304173
,20180426,800,10.6,96,0.481,5.9,96.44412417
,20180426,900,10.8,94,0.48,5.64,83.10165771
,20180426,1000,10.9,91,0.48,6.12,62.1070353
,20180426,1100,11,87,0.48,5.72,143.6897704
,20180426,1200,11.4,88,0.481,5.53,148.1138058
,20180426,1300,11.7,82,0.48,5.42,32.27192105
,20180426,1400,11.2,84,0.48,6.02,91.44980334
,20180426,1500,11,87,0.481,5.46,33.46210883
,20180426,1600,11,82,0.481,5.23,145.5339703
,20180426,1700,10.8,86,0.482,3.54,42.52401008
,20180426,1800,10.4,95,0.481,4.75,66.77671699
,20180426,1900,10.1,98,0.484,4.67,17.76467626
,20180426,2000,9.9,98,0.484,4.74,79.36313842
,20180426,2100,9.4,98,0.485,4.32,88.32760886
,20180426,2200,8.2,98,0.483,4.37,46.19118187
,20180426,2300,6.7,100,0.483,4.51,137.1393539
,20180427,0,7.4,100,0.482,3.85,102.8616286
,20180427,100,8.6,100,0.484,4.96,1.953902595
,20180427,200,8.9,100,0.483,4.34,129.8581663
,20180427,300,8.6,100,0.483,4.43,21.35715466
,20180427,400,8.3,100,0.482,3.87,7.088391796
,20180427,500,8.3,100,0.484,4.93,10.39928175
,20180427,600,8.3,100,0.484,6.22,15.17221052
,20180427,700,9.3,98,0.485,6.28,11.08979204
,20180427,800,11.1,84,0.482,5.99,132.9242378
,20180427,900,12.5,62,0.484,6.18,73.23218143
,20180427,1000,14.1,53,0.484,6.78,141.0425305
,20180427,1100,15.2,49,0.482,6.9,129.7315554
,20180427,1200,16,46,0.481,6.85,45.64966786
,20180427,1300,16.7,46,0.481,5.93,105.103154
,20180427,1400,17.5,42,0.48,6.66,42.8146478
,20180427,1500,18,42,0.478,6.6,22.5432955
,20180427,1600,17.9,43,0.475,5.73,72.61732214
,20180427,1700,17.8,42,0.476,5.68,13.25073914
,20180427,1800,17.2,42,0.476,4.58,75.1878655
,20180427,1900,15.7,47,0.476,3.93,68.03783059
,20180427,2000,12.4,66,0.475,4.52,31.08526378
,20180427,2100,10.4,81,0.476,4.97,147.2613484
,20180427,2200,9.8,80,0.475,4.63,19.60002768
,20180427,2300,9,82,0.474,4.52,53.44489957
,20180428,0,8.2,87,0.475,3.97,55.35531979
,20180428,100,6.9,91,0.474,4.36,13.99890594
,20180428,200,5.9,94,0.477,4.81,120.2932224
,20180428,300,5.4,96,0.475,4.67,140.16918
,20180428,400,4.5,98,0.475,4.35,90.06505822
,20180428,500,3.5,99,0.475,5,102.2445125
,20180428,600,4.3,99,0.473,5.48,27.83231099
,20180428,700,9.3,91,0.474,6.53,122.0777571
,20180428,800,14.7,57,0.472,6.38,77.31220982
,20180428,900,16.9,40,0.472,6.75,51.76306276
,20180428,1000,17.5,38,0.469,6.94,62.6216115
,20180428,1100,18.6,41,0.468,6.81,102.6664491
,20180428,1200,19.5,39,0.468,6.8,89.86969362
,20180428,1300,19.5,39,0.465,6.33,49.67146141
,20180428,1400,19.3,38,0.46,6.31,32.97631964
,20180428,1500,19.1,36,0.458,6.27,49.8843578
,20180428,1600,18.5,35,0.455,5.59,81.80519241
,20180428,1700,17.4,36,0.452,5.39,45.41446501
,20180428,1800,15.7,36,0.449,4.69,146.3261736
,20180428,1900,13.5,40,0.45,4.86,72.31330773
,20180428,2000,12.1,41,0.449,4.32,12.13183459
,20180428,2100,10.7,44,0.449,4.67,81.95342198
,20180428,2200,9.2,50,0.45,4.88,100.6598906
,20180428,2300,7.8,59,0.447,5.09,25.34171259
,20180429,0,6.6,65,0.448,4.82,86.14976859
,20180429,100,5.7,68,0.447,3.97,140.8933348
,20180429,200,4.9,71,0.447,4.97,102.3126514
,20180429,300,4.6,71,0.447,5.25,27.68367026
,20180429,400,4.2,70,0.444,4.11,20.39935816
,20180429,500,3.5,71,0.445,5.13,51.56576721
,20180429,600,3.3,76,0.446,6.14,57.43439755
,20180429,700,5.6,70,0.446,6.49,131.5362596
,20180429,800,7.2,61,0.444,5.97,122.6631299
,20180429,900,8.7,48,0.443,6.53,11.5914904
,20180429,1000,10.1,40,0.44,6.13,39.20651837
,20180429,1100,11.5,34,0.438,6.07,81.81138852
,20180429,1200,12.8,30,0.434,6.53,18.18740214
,20180429,1300,14,25,0.432,6.5,48.81851555
,20180429,1400,15,24,0.428,6.45,28.44596349
,20180429,1500,15.4,24,0.425,6.42,48.29591549
,20180429,1600,15.7,24,0.422,6.02,151.9072442
,20180429,1700,15.3,24,0.42,5.93,67.62180964
,20180429,1800,13.8,29,0.417,4.37,2.603539909
,20180429,1900,10.9,35,0.416,4.2,144.3818913
,20180429,2000,8.6,45,0.415,4.42,123.2511757
,20180429,2100,8.4,42,0.415,4.67,35.46479551
,20180429,2200,6.7,49,0.414,4.48,122.5015733
,20180429,2300,6.6,50,0.414,4.71,61.89063026
,20180430,0,6.5,49,0.413,5.25,93.25662521
,20180430,100,4.4,62,0.413,5.04,63.65786638
,20180430,200,4.3,62,0.411,4.88,65.31243142
,20180430,300,4.5,60,0.411,4.33,101.0731022
,20180430,400,2.7,71,0.411,4.2,35.55064818
,20180430,500,1.8,78,0.411,5.36,2.680819323
,20180430,600,2.2,82,0.411,5.73,118.0235003
,20180430,700,7.7,67,0.411,6.64,111.7409575
,20180430,800,11.3,43,0.41,6.82,3.621320809
,20180430,900,14.2,36,0.41,6.41,15.68756974
,20180430,1000,16.6,33,0.409,6.02,134.6995783
,20180430,1100,18.2,29,0.406,6.59,104.3860992
,20180430,1200,19.2,27,0.403,6.33,143.3129088
,20180430,1300,20.2,27,0.4,6.8,21.21283774
,20180430,1400,21.1,26,0.397,6.62,126.6572416
,20180430,1500,21.8,25,0.393,5.91,130.7381216
,20180430,1600,22.2,22,0.389,6.39,7.045632055
,20180430,1700,22,24,0.387,5.64,16.4552939
,20180430,1800,20.7,29,0.385,5.3,133.5530869
,20180430,1900,18.2,34,0.383,3.82,113.2107849
,20180430,2000,15.3,46,0.383,4.41,87.00754827
,20180430,2100,13.9,50,0.383,4.57,0.355148892
,20180430,2200,12.9,58,0.383,4.75,38.96224739
,20180430,2300,11,66,0.383,5.01,108.6085214
,20180501,0,9.3,73,0.382,4.5,127.4990144
,20180501,100,8.1,78,0.381,5.12,5.327423697
,20180501,200,7.5,85,0.381,4.73,38.71256572
,20180501,300,6.7,89,0.382,4.36,126.950963
,20180501,400,6.2,91,0.381,4.62,130.293992
,20180501,500,5.7,92,0.38,5.05,117.0137965
,20180501,600,7.5,90,0.379,5.71,135.5446043
,20180501,700,13.7,63,0.379,5.91,89.82274663
,20180501,800,16.9,49,0.379,5.84,67.28666494
,20180501,900,19.5,45,0.379,6,92.50102364
,20180501,1000,20.9,42,0.378,6.56,7.039096647
,20180501,1100,21.8,39,0.374,6.23,142.091075
,20180501,1200,23,37,0.371,6.19,151.5959482
,20180501,1300,23.7,35,0.367,6.85,151.9703551
,20180501,1400,24.3,34,0.364,6.41,132.8823434
,20180501,1500,24.8,33,0.36,5.74,121.1257511
,20180501,1600,24.1,36,0.356,5.98,21.04788184
,20180501,1700,24.3,34,0.352,5.14,141.6072171
,20180501,1800,23.2,37,0.35,5.06,76.02162559
,20180501,1900,20.7,45,0.348,4.44,8.238219548
,20180501,2000,19,49,0.347,5.24,82.98624061
,20180501,2100,17,55,0.347,4.51,108.0119861
,20180501,2200,15.5,63,0.346,4.4,96.59639373
,20180501,2300,15.8,60,0.345,4.57,20.50024162
,20180502,0,15.2,61,0.345,4.68,84.16799545
,20180502,100,14.8,63,0.344,3.66,108.0207753
,20180502,200,13,70,0.344,4.32,107.7169646
,20180502,300,11.2,82,0.345,4.15,107.8899534
,20180502,400,10.9,87,0.346,4.61,148.5007268
,20180502,500,11.2,87,0.345,5.05,135.621168
,20180502,600,13.9,77,0.345,6.33,126.4168218
,20180502,700,17,67,0.345,6.23,54.95985417
,20180502,800,19.4,65,0.345,6.55,34.68328384
,20180502,900,21.5,64,0.345,6.35,150.1400084
,20180502,1000,22.2,60,0.345,6.28,81.1641474
,20180502,1100,22.5,59,0.344,6.61,9.043568452
,20180502,1200,23.7,56,0.342,5.9,18.52022522
,20180502,1300,23.5,53,0.339,6.59,143.9099136
,20180502,1400,24.1,52,0.334,5.92,37.85069436
,20180502,1500,24.5,50,0.333,6.36,19.36270272
,20180502,1600,24.7,50,0.334,6.19,145.4554067
,20180502,1700,24.7,48,0.333,5.18,103.0145222
,20180502,1800,24.3,47,0.331,4.56,69.22950102
,20180502,1900,22.4,49,0.328,4.83,140.4522663
,20180502,2000,21.1,55,0.329,4.66,82.49295153
,20180502,2100,20.1,59,0.326,5.19,85.64130294
,20180502,2200,18.7,65,0.323,4.21,5.39894047
,20180502,2300,17.3,72,0.323,4.26,99.08293369
,20180503,0,16.5,75,0.323,4.39,41.68454318
,20180503,100,15.7,80,0.322,4.5,89.63716209
,20180503,200,15.8,78,0.322,4.9,50.51026531
,20180503,300,15.6,79,0.322,4.36,2.264671256
,20180503,400,15.1,80,0.322,3.73,78.23729696
,20180503,500,15.1,80,0.322,5.72,15.46288409
,20180503,600,13.7,89,0.322,5.3,18.69129136
,20180503,700,16.7,80,0.321,6.07,106.9011031
,20180503,800,19.6,67,0.321,6.2,36.30594694
,20180503,900,22.2,58,0.321,6.35,147.5479581
,20180503,1000,23.5,55,0.319,6.28,120.2430795
,20180503,1100,24.4,51,0.317,6.52,105.7357623
,20180503,1200,25.3,48,0.314,6.41,107.6175637
,20180503,1300,25.9,49,0.311,6.63,120.923426
,20180503,1400,25.8,50,0.309,6.59,22.56727355
,20180503,1500,26.2,50,0.307,5.75,91.15933227
,20180503,1600,26.5,47,0.304,5.69,4.105420438
,20180503,1700,26.2,46,0.302,5.7,124.8575234
,20180503,1800,24.8,50,0.3,5,59.65731307
,20180503,1900,22.9,55,0.299,4.47,74.4558867
,20180503,2000,21.9,57,0.299,4.39,0.616534898
,20180503,2100,20.6,64,0.299,4.27,90.01820074
,20180503,2200,20.1,64,0.299,4.14,141.7630964
,20180503,2300,18.8,69,0.298,5.05,77.08083504
,20180504,0,18.3,71,0.297,5.15,48.62921768
,20180504,100,18.8,69,0.296,4.58,19.51460721
,20180504,200,18.7,70,0.297,4.53,20.41419691
,20180504,300,18.2,74,0.297,4.34,101.3171521
,20180504,400,17.6,76,0.298,4.3,62.16164232
,20180504,500,18.2,74,0.299,5.1,117.1507702
,20180504,600,18,75,0.299,5.33,57.19621754
,20180504,700,18.7,74,0.298,6.36,86.80700189
,20180504,800,20.6,70,0.297,5.76,0.297967721
,20180504,900,22,68,0.296,5.99,131.20794
,20180504,1000,23,65,0.295,6.2,90.53856382
,20180504,1100,23.8,62,0.293,6.34,94.10778408
,20180504,1200,23.3,63,0.291,5.27,2.595172783
,20180504,1300,22.2,65,0.29,5.58,128.1931083
,20180504,1400,21.6,69,0.29,6.55,11.34838647
,20180504,1500,22.7,65,0.289,6.27,39.39919079
,20180504,1600,23,63,0.287,5.4,66.24612673
,20180504,1700,22.4,64,0.286,5.59,17.2063377
,20180504,1800,21.9,65,0.284,4.52,5.487511545
,20180504,1900,21,70,0.283,4.48,145.6095315
,20180504,2000,19.8,76,0.283,5.19,16.36219029
,20180504,2100,18.9,82,0.284,4.67,149.0104671
,20180504,2200,19.1,81,0.284,3.75,67.14322354
,20180504,2300,17.5,89,0.285,4.77,25.33889827
,20180505,0,16.6,94,0.284,4.2,122.7402129
,20180505,100,17,94,0.284,5.27,124.4190221
,20180505,200,17.2,92,0.283,4.43,118.832981
,20180505,300,16.2,95,0.283,4.45,123.7567278
,20180505,400,16.6,96,0.284,5.18,6.080645894
,20180505,500,16.6,97,0.285,4.61,34.95954225
,20180505,600,17,88,0.285,5.73,44.20145982
,20180505,700,16.9,83,0.284,5.37,69.12284365
,20180505,800,17.5,79,0.284,5.4,52.88064157
,20180505,900,18.3,71,0.283,6.14,106.2249486
,20180505,1000,19.2,69,0.285,6.51,44.73922713
,20180505,1100,19.9,68,0.284,5.66,83.70163418
,20180505,1200,20.8,70,0.284,6.26,96.83781707
,20180505,1300,21.6,66,0.284,5.22,20.7226817
,20180505,1400,20.2,65,0.283,6.03,18.78648622
,20180505,1500,15.2,89,0.288,6.07,75.97692711
,20180505,1600,15.9,92,0.291,5.13,142.9465711
,20180505,1700,16.2,93,0.292,4.46,0.527924349
,20180505,1800,15.9,94,0.292,3.74,130.4942842
,20180505,1900,15.4,97,0.293,4,87.91570837
,20180505,2000,15,95,0.293,4.34,77.61008153
,20180505,2100,14.6,96,0.293,4.48,132.0284188
,20180505,2200,14.4,98,0.294,5.11,44.33456805
,20180505,2300,13.9,99,0.298,4.75,7.417339472
,20180506,0,13.5,100,0.3,4.79,5.230146737
,20180506,100,13.2,100,0.301,2.29,146.6494513
,20180506,200,12.7,98,0.302,4.49,106.1515767
,20180506,300,12.3,95,0.303,5.39,135.6412162
,20180506,400,12.2,96,0.304,4.71,113.9015282
,20180506,500,11.6,93,0.305,5.42,88.69802094
,20180506,600,11.2,94,0.305,5.53,55.28264861
,20180506,700,13.5,89,0.306,6.57,24.06886967
,20180506,800,14.4,80,0.306,6.5,14.83077203
,20180506,900,15.6,74,0.306,6.33,35.34334706
,20180506,1000,17.6,61,0.304,6.71,125.0603429
,20180506,1100,19.1,57,0.305,6.48,104.4056454
,20180506,1200,20.1,58,0.303,6.25,100.6655386
,20180506,1300,20.9,57,0.302,6.27,90.04320996
,20180506,1400,21.6,56,0.3,5.88,135.6700989
,20180506,1500,22.2,52,0.298,6.15,60.23573379
,20180506,1600,22.2,51,0.296,5.48,4.254213454
,20180506,1700,21.4,55,0.294,5.8,123.9444888
,20180506,1800,20.6,61,0.294,4.28,107.2075525
,20180506,1900,19.1,64,0.294,4.59,114.2542603
,20180506,2000,15.5,77,0.293,4.88,79.83792555
,20180506,2100,13.8,96,0.296,4.85,113.1084451
,20180506,2200,13.4,100,0.298,4.76,71.13646926
,20180506,2300,13.3,100,0.299,4.89,67.43469416
,20180507,0,12.3,100,0.3,3.66,97.19926194
,20180507,100,11.7,100,0.3,4.08,141.5014173
,20180507,200,12.2,99,0.301,4.74,72.7359516
,20180507,300,12.7,92,0.302,4.13,141.151707
,20180507,400,11.9,92,0.302,3.97,40.21523751
,20180507,500,10.2,98,0.302,5.04,27.1236543
,20180507,600,10.5,100,0.303,5.81,75.42687264
,20180507,700,15.5,83,0.303,6.09,150.0309077
,20180507,800,18.2,66,0.303,6.52,100.9500409
,20180507,900,19.6,61,0.302,6.33,107.2772776
,20180507,1000,20.6,54,0.302,6.18,130.2799187
,20180507,1100,21.6,51,0.299,6.6,5.413685526
,20180507,1200,22.1,44,0.299,6.16,85.298512
,20180507,1300,22.3,43,0.298,6.65,84.96907733
,20180507,1400,22.1,45,0.297,6.32,21.13093258
,20180507,1500,22,44,0.295,6.6,26.81308975
,20180507,1600,22.3,39,0.293,5.91,150.4012817
,20180507,1700,22,35,0.292,6.13,65.72274039
,20180507,1800,20.7,47,0.29,4.79,92.1391686
,20180507,1900,18.1,57,0.291,5.17,110.7062259
,20180507,2000,16.1,64,0.292,5.18,19.31737173
,20180507,2100,15.2,71,0.291,4.13,66.13299923
,20180507,2200,14.6,73,0.291,4.68,9.741207008
,20180507,2300,13.7,75,0.29,4.66,103.9863498
,20180508,0,12.8,81,0.291,4.04,37.24580889
,20180508,100,11.5,86,0.291,4.28,22.78706353
,20180508,200,12,88,0.29,4.75,104.7086486
,20180508,300,12,88,0.291,4.57,92.71499743
,20180508,400,10.8,92,0.291,4.82,59.0400194
,20180508,500,10.7,96,0.29,5.15,99.4375675
,20180508,600,10.8,97,0.29,5.99,28.0531032
,20180508,700,13.8,90,0.29,6.04,28.77392275
,20180508,800,16.8,76,0.29,6.04,60.07006567
,20180508,900,19,63,0.29,6.91,121.8775574
,20180508,1000,20.5,51,0.289,6.24,104.5851078
,20180508,1100,21.1,48,0.289,6.19,63.14415348
,20180508,1200,20.9,51,0.289,6.38,55.73346007
,20180508,1300,21.7,49,0.287,6.09,77.06124499
,20180508,1400,22.6,46,0.286,6.14,10.11367749
,20180508,1500,22.7,46,0.285,6.52,119.8445659
,20180508,1600,22.7,44,0.283,5.44,106.5657135
,20180508,1700,21.8,50,0.283,5.1,67.97665842
,20180508,1800,21.2,55,0.283,4.78,58.42306884
,20180508,1900,18.6,70,0.283,3.59,115.3105511
,20180508,2000,16.2,80,0.282,5,22.53942378
,20180508,2100,14.4,90,0.282,3.34,129.6440509
,20180508,2200,13.4,93,0.282,4.54,94.80233463
,20180508,2300,12.4,96,0.282,4.59,6.031609845
,20180509,0,11.8,97,0.281,4.78,50.41584674
,20180509,100,11.1,98,0.281,4.99,123.6733606
,20180509,200,10.3,99,0.281,3.33,147.3040653
,20180509,300,10.2,99,0.28,4.59,83.70371675
,20180509,400,10.2,99,0.28,5.09,8.951829257
,20180509,500,11.5,96,0.28,5.64,7.39003945
,20180509,600,14.5,87,0.28,5.81,56.49138178
,20180509,700,17,76,0.28,6.38,115.2301387
,20180509,800,19.2,68,0.28,5.83,25.05285821
,20180509,900,20.6,61,0.28,6.79,21.0266422
,20180509,1000,22.1,57,0.279,6.86,40.22536172
,20180509,1100,23.2,55,0.278,6.68,49.17050768
,20180509,1200,23.7,52,0.276,6.5,113.4287942
,20180509,1300,23.7,50,0.276,6.16,25.73240316
,20180509,1400,20.6,67,0.274,6.7,80.15053915
,20180509,1500,22.9,61,0.274,6.31,118.8939083
,20180509,1600,24.2,51,0.273,5.4,40.97048254
,20180509,1700,23.2,54,0.272,5.08,33.92092488
,20180509,1800,22.8,56,0.271,3.43,35.79946134
,20180509,1900,22,59,0.27,5.05,103.6730794
,20180509,2000,21.3,59,0.271,4.48,67.95773261
,20180509,2100,19.9,65,0.27,3.88,90.05071671
,20180509,2200,19,69,0.269,5.41,114.5884847
,20180509,2300,18.7,71,0.269,4.97,140.3569729
,20180510,0,18.9,69,0.269,4.87,130.6576286
,20180510,100,19.1,68,0.27,3.43,55.6382711
,20180510,200,18.9,68,0.27,4.78,76.98141294
,20180510,300,18.5,70,0.27,4.89,30.54624256
,20180510,400,17.7,73,0.27,4.27,29.4001586
,20180510,500,17.1,77,0.27,4.75,101.4990956
,20180510,600,17.6,76,0.271,5.38,11.49453053
,20180510,700,19.1,73,0.27,6.46,28.64398886
,20180510,800,21.3,66,0.271,6.17,143.2833919
,20180510,900,20.2,71,0.269,5.97,71.95773176
,20180510,1000,23,59,0.27,5.67,73.14966386
,20180510,1100,21,71,0.269,6.53,44.03788124
,20180510,1200,22.5,68,0.269,6.75,25.05739612
,20180510,1300,23.9,65,0.269,6.51,130.8863051
,20180510,1400,24.8,57,0.267,6.26,51.84906905
,20180510,1500,25.2,56,0.264,5.92,5.246256498
,20180510,1600,25.5,54,0.263,6.14,13.01397984
,20180510,1700,25.6,48,0.261,5.48,85.35644789
,20180510,1800,24.9,50,0.259,5.09,36.2586226
,20180510,1900,22.5,60,0.259,4.53,31.71302867
,20180510,2000,19.8,74,0.258,4.24,86.51730295
,20180510,2100,18.3,83,0.258,4.77,8.520555215
,20180510,2200,18.5,87,0.258,3.82,70.29708508
,20180510,2300,17.8,90,0.258,4.92,109.4373525
,20180511,0,17.7,90,0.257,4.59,67.78617533
,20180511,100,16.3,95,0.258,4.56,84.649178
,20180511,200,15.1,99,0.257,5.04,14.45152084
,20180511,300,14.5,100,0.257,4.91,16.51897364
,20180511,400,15,100,0.257,4.98,3.864598882
,20180511,500,14.7,99,0.256,4.93,70.46196015
,20180511,600,15,100,0.256,5.51,53.7966819
,20180511,700,18,94,0.256,6.37,36.27772586
,20180511,800,20.8,78,0.256,6.77,68.95767384
,20180511,900,23.8,54,0.256,6.77,83.18243157
,20180511,1000,24.7,50,0.255,6.16,53.86147364
,20180511,1100,25.5,51,0.254,6.14,139.5335242
,20180511,1200,25.8,51,0.252,6.22,132.6981513
,20180511,1300,26.4,49,0.25,6.07,75.71218804
,20180511,1400,26.8,45,0.247,6.03,5.733301935
,20180511,1500,27,45,0.245,5.83,85.83026954
,20180511,1600,26.8,46,0.242,5.62,47.56077549
,20180511,1700,26.4,50,0.241,5.73,31.7909112
,20180511,1800,25.6,52,0.24,4.76,135.7296209
,20180511,1900,23.7,58,0.238,4.42,112.3606819
,20180511,2000,21,70,0.238,3.13,23.91307157
,20180511,2100,19,79,0.237,5.2,62.8708309
,20180511,2200,18.2,83,0.237,4.39,14.17590029
,20180511,2300,18.5,81,0.237,3.67,77.67109539
,20180512,0,17.9,81,0.236,4.32,47.01434641
,20180512,100,17.2,85,0.237,4.03,143.5321723
,20180512,200,17.6,81,0.236,5.24,74.17747488
,20180512,300,17.1,81,0.235,4.82,6.577321921
,20180512,400,14.7,90,0.236,4.69,118.2516595
,20180512,500,13.5,98,0.236,5.35,58.55773571
,20180512,600,15.6,95,0.236,6.29,121.8386523
,20180512,700,19.3,78,0.236,6.63,54.37298905
,20180512,800,22.6,64,0.236,6.65,38.80083961
,20180512,900,24.4,55,0.236,6.44,31.43710608
,20180512,1000,25.3,51,0.234,6.21,59.55271409
,20180512,1100,25.8,46,0.232,6.96,3.308406464
,20180512,1200,26.1,45,0.23,6.38,33.49989789
,20180512,1300,26.6,44,0.228,6.55,19.99776946
,20180512,1400,26.9,42,0.228,6.66,44.3767176
,20180512,1500,27.1,40,0.225,6.55,40.02374842
,20180512,1600,26.8,41,0.223,5.69,28.21839232
,20180512,1700,26.2,43,0.221,5.13,147.7097933
,20180512,1800,25.3,45,0.219,4.36,104.8878452
,20180512,1900,22.6,55,0.219,4.08,17.74636881
,20180512,2000,18.8,75,0.219,4.7,108.3947594
,20180512,2100,16.7,85,0.218,4.32,131.1642967
,20180512,2200,16.6,84,0.218,4.28,97.2181928
